Gene stable ID version,Rat gene stable ID,Mouse gene stable ID
ENSG00000122729.19,ENSRNOG00000005849,ENSMUSG00000028405
ENSG00000015479.20,ENSRNOG00000019875,ENSMUSG00000037236
ENSG00000130066.17,ENSRNOG00000003809,ENSMUSG00000025283
ENSG00000186106.11,ENSRNOG00000025504,ENSMUSG00000048307
ENSG00000156384.15,ENSRNOG00000012641,ENSMUSG00000025066
ENSG00000124564.17,ENSRNOG00000032745,ENSMUSG00000036083
ENSG00000168090.10,ENSRNOG00000001346,ENSMUSG00000019494
ENSG00000133943.21,ENSRNOG00000004442,ENSMUSG00000021185
ENSG00000212206.1,ENSRNOG00000056426,ENSMUSG00000065642
ENSG00000198408.14,ENSRNOG00000017822,ENSMUSG00000025220
ENSG00000170035.16,ENSRNOG00000004544,ENSMUSG00000027011
ENSG00000179115.11,ENSRNOG00000003149,ENSMUSG00000003808
ENSG00000130052.14,ENSRNOG00000033883,ENSMUSG00000031216
ENSG00000174226.9,ENSRNOG00000025501,ENSMUSG00000013611
ENSG00000124092.13,ENSRNOG00000028661,ENSMUSG00000070495
ENSG00000163389.12,ENSRNOG00000003014,ENSMUSG00000034064
ENSG00000207547.1,ENSRNOG00000035531,ENSMUSG00000065394
ENSG00000208036.1,ENSRNOG00000035540,ENSMUSG00000065514
ENSG00000124610.5,ENSRNOG00000017175,ENSMUSG00000049539
ENSG00000278463.2,ENSRNOG00000070010,ENSMUSG00000069309
ENSG00000187837.4,ENSRNOG00000067441,ENSMUSG00000036181
ENSG00000187475.6,ENSRNOG00000061863,ENSMUSG00000036211
ENSG00000168298.7,ENSRNOG00000047459,ENSMUSG00000051627
ENSG00000274290.3,ENSRNOG00000066901,ENSMUSG00000047246
ENSG00000150787.8,ENSRNOG00000009250,ENSMUSG00000032067
ENSG00000161973.11,ENSRNOG00000004075,ENSMUSG00000045915
ENSG00000140678.17,ENSRNOG00000036703,ENSMUSG00000030789
ENSG00000146826.17,ENSRNOG00000039214,ENSMUSG00000036948
ENSG00000185156.6,ENSRNOG00000037712,ENSMUSG00000048329
ENSG00000155890.4,ENSRNOG00000048975,ENSMUSG00000032451
ENSG00000276231.5,ENSRNOG00000003992,ENSMUSG00000046207
ENSG00000058866.15,ENSRNOG00000001796,ENSMUSG00000022861
ENSG00000188771.5,ENSRNOG00000024346,ENSMUSG00000032068
ENSG00000109814.12,ENSRNOG00000002643,ENSMUSG00000029201
ENSG00000179262.10,ENSRNOG00000003026,ENSMUSG00000003813
ENSG00000184956.16,ENSRNOG00000056817,ENSMUSG00000118661
ENSG00000123165.9,ENSRNOG00000003456,ENSMUSG00000046615
ENSG00000143119.14,ENSRNOG00000017874,ENSMUSG00000040747
ENSG00000198563.14,ENSRNOG00000000841,ENSMUSG00000019432
ENSG00000165264.11,ENSRNOG00000024539,ENSMUSG00000071014
ENSG00000065320.9,ENSRNOG00000003947,ENSMUSG00000020902
ENSG00000197093.11,ENSRNOG00000001375,ENSMUSG00000075593
ENSG00000170310.15,ENSRNOG00000003849,ENSMUSG00000020903
ENSG00000126016.17,ENSRNOG00000007345,ENSMUSG00000041688
ENSG00000107201.11,ENSRNOG00000006384,ENSMUSG00000040296
ENSG00000120049.20,ENSRNOG00000018018,ENSMUSG00000025221
ENSG00000213420.8,ENSRNOG00000001367,ENSMUSG00000029510
ENSG00000054219.11,ENSRNOG00000007012,ENSMUSG00000026980
ENSG00000143520.6,ENSRNOG00000064129,ENSMUSG00000049133
ENSG00000180957.19,ENSRNOG00000000665,ENSMUSG00000050017
ENSG00000179271.3,ENSRNOG00000003011,ENSMUSG00000033751
ENSG00000166596.15,ENSRNOG00000037718,ENSMUSG00000020904
ENSG00000156886.12,ENSRNOG00000068399,ENSMUSG00000070369
ENSG00000180061.10,ENSRNOG00000028273,ENSMUSG00000046456
ENSG00000155761.14,ENSRNOG00000037196,ENSMUSG00000027867
ENSG00000105810.10,ENSRNOG00000009258,ENSMUSG00000040274
ENSG00000156885.6,ENSRNOG00000019851,ENSMUSG00000030785
ENSG00000144119.4,ENSRNOG00000046863,ENSMUSG00000036907
ENSG00000133247.14,ENSRNOG00000017508,ENSMUSG00000059851
ENSG00000140691.18,ENSRNOG00000019935,ENSMUSG00000042178
ENSG00000164500.7,ENSRNOG00000037621,ENSMUSG00000020191
ENSG00000090487.11,ENSRNOG00000015019,ENSMUSG00000032388
ENSG00000284010.1,ENSRNOG00000040350,ENSMUSG00000076275
ENSG00000172578.12,ENSRNOG00000001908,ENSMUSG00000043008
ENSG00000122778.10,ENSRNOG00000013729,ENSMUSG00000063455
ENSG00000154914.17,ENSRNOG00000003785,ENSMUSG00000020905
ENSG00000197579.8,ENSRNOG00000006485,ENSMUSG00000036822
ENSG00000242441.8,ENSRNOG00000016703,ENSMUSG00000024154
ENSG00000148400.13,ENSRNOG00000019322,ENSMUSG00000026923
ENSG00000116830.12,ENSRNOG00000057761,ENSMUSG00000033222
ENSG00000145331.14,ENSRNOG00000011025,ENSMUSG00000004127
ENSG00000140682.19,ENSRNOG00000019965,ENSMUSG00000030782
ENSG00000125484.12,ENSRNOG00000054725,ENSMUSG00000035666
ENSG00000165695.10,ENSRNOG00000012761,ENSMUSG00000026807
ENSG00000152402.11,ENSRNOG00000029876,ENSMUSG00000041624
ENSG00000163638.13,ENSRNOG00000023257,ENSMUSG00000030022
ENSG00000120727.13,ENSRNOG00000019934,ENSMUSG00000037058
ENSG00000081026.19,ENSRNOG00000019885,ENSMUSG00000052539
ENSG00000165698.16,ENSRNOG00000012697,ENSMUSG00000026809
ENSG00000065325.13,ENSRNOG00000003683,ENSMUSG00000049928
ENSG00000180043.11,ENSRNOG00000033173,ENSMUSG00000092518
ENSG00000169184.7,ENSRNOG00000027489,ENSMUSG00000070576
ENSG00000201785.1,ENSRNOG00000055027,ENSMUSG00000065273
ENSG00000139344.8,ENSRNOG00000005266,ENSMUSG00000015890
ENSG00000165702.15,ENSRNOG00000011353,ENSMUSG00000026815
ENSG00000226979.9,ENSRNOG00000000838,ENSMUSG00000024402
ENSG00000136235.17,ENSRNOG00000008816,ENSMUSG00000029816
ENSG00000095752.7,ENSRNOG00000017386,ENSMUSG00000004371
ENSG00000100387.9,ENSRNOG00000066935,ENSMUSG00000022400
ENSG00000170482.17,ENSRNOG00000061695,ENSMUSG00000024354
ENSG00000171759.10,ENSRNOG00000004302,ENSMUSG00000020051
ENSG00000134955.12,ENSRNOG00000039390,ENSMUSG00000032122
ENSG00000163012.4,ENSRNOG00000032579,ENSMUSG00000034552
ENSG00000227507.3,ENSRNOG00000070531,ENSMUSG00000024399
ENSG00000160472.5,ENSRNOG00000042528,ENSMUSG00000013091
ENSG00000233493.4,ENSRNOG00000070914,ENSMUSG00000030431
ENSG00000204482.11,ENSRNOG00000000855,ENSMUSG00000073412
ENSG00000103707.10,ENSRNOG00000014602,ENSMUSG00000059183
ENSG00000109047.8,ENSRNOG00000003633,ENSMUSG00000020907
ENSG00000115361.8,ENSRNOG00000012966,ENSMUSG00000026003
ENSG00000006788.14,ENSRNOG00000067378,ENSMUSG00000060180
ENSG00000186198.4,ENSRNOG00000028889,ENSMUSG00000053862
ENSG00000148356.15,ENSRNOG00000022312,ENSMUSG00000026792
ENSG00000103710.11,ENSRNOG00000032339,ENSMUSG00000041696
ENSG00000124019.10,ENSRNOG00000054416,ENSMUSG00000043230
ENSG00000109339.24,ENSRNOG00000002079,ENSMUSG00000046709
ENSG00000181264.9,ENSRNOG00000021793,ENSMUSG00000048503
ENSG00000170476.16,ENSRNOG00000022009,ENSMUSG00000024353
ENSG00000143458.12,ENSRNOG00000021105,ENSMUSG00000038766
ENSG00000090470.15,ENSRNOG00000014340,ENSMUSG00000041837
ENSG00000171798.19,ENSRNOG00000027240,ENSMUSG00000066129
ENSG00000004864.14,ENSRNOG00000009957,ENSMUSG00000015112
ENSG00000228672.4,ENSRNOG00000039596,ENSMUSG00000073600
ENSG00000170464.10,ENSRNOG00000019995,ENSMUSG00000024350
ENSG00000138434.17,ENSRNOG00000005865,ENSMUSG00000027007
ENSG00000151131.11,ENSRNOG00000008696,ENSMUSG00000020255
ENSG00000170242.19,ENSRNOG00000026754,ENSMUSG00000059263
ENSG00000073754.6,ENSRNOG00000034230,ENSMUSG00000015854
ENSG00000104412.8,ENSRNOG00000005123,ENSMUSG00000022337
ENSG00000166855.9,ENSRNOG00000030225,ENSMUSG00000015357
ENSG00000133020.4,ENSRNOG00000068010,ENSMUSG00000055775
ENSG00000099956.20,ENSRNOG00000028302,ENSMUSG00000000902
ENSG00000127364.4,ENSRNOG00000012195,ENSMUSG00000037140
ENSG00000111707.12,ENSRNOG00000001139,ENSMUSG00000066900
ENSG00000136280.17,ENSRNOG00000060825,ENSMUSG00000000378
ENSG00000163155.12,ENSRNOG00000021099,ENSMUSG00000053769
ENSG00000176597.12,ENSRNOG00000046258,ENSMUSG00000022686
ENSG00000116824.5,ENSRNOG00000015821,ENSMUSG00000027863
ENSG00000111049.4,ENSRNOG00000004768,ENSMUSG00000000435
ENSG00000169427.8,ENSRNOG00000009265,ENSMUSG00000036760
ENSG00000179941.9,ENSRNOG00000026913,ENSMUSG00000035759
ENSG00000173905.9,ENSRNOG00000024213,ENSMUSG00000034109
ENSG00000024526.17,ENSRNOG00000009503,ENSMUSG00000028175
ENSG00000124253.11,ENSRNOG00000028616,ENSMUSG00000027513
ENSG00000090971.5,ENSRNOG00000067958,ENSMUSG00000035285
ENSG00000169372.13,ENSRNOG00000008507,ENSMUSG00000045867
ENSG00000140675.13,ENSRNOG00000020039,ENSMUSG00000030781
ENSG00000107831.14,ENSRNOG00000017524,ENSMUSG00000025219
ENSG00000179954.16,ENSRNOG00000016687,ENSMUSG00000035279
ENSG00000104472.10,ENSRNOG00000009103,ENSMUSG00000068391
ENSG00000138615.6,ENSRNOG00000029911,ENSMUSG00000042254
ENSG00000204472.13,ENSRNOG00000000853,ENSMUSG00000024397
ENSG00000164398.15,ENSRNOG00000026745,ENSMUSG00000020333
ENSG00000124256.15,ENSRNOG00000006314,ENSMUSG00000027514
ENSG00000129467.14,ENSRNOG00000020401,ENSMUSG00000022220
ENSG00000254585.5,ENSRNOG00000010158,ENSMUSG00000056972
ENSG00000104408.11,ENSRNOG00000060288,ENSMUSG00000022336
ENSG00000182636.8,ENSRNOG00000010146,ENSMUSG00000033585
ENSG00000137819.14,ENSRNOG00000014164,ENSMUSG00000032278
ENSG00000183273.7,ENSRNOG00000032684,ENSMUSG00000043913
ENSG00000187550.9,ENSRNOG00000038625,ENSMUSG00000030433
ENSG00000231274.5,ENSRNOG00000042927,ENSMUSG00000085272
ENSG00000109061.10,ENSRNOG00000049695,ENSMUSG00000056328
ENSG00000218891.5,ENSRNOG00000016608,ENSMUSG00000051550
ENSG00000101040.20,ENSRNOG00000019154,ENSMUSG00000039671
ENSG00000179943.8,ENSRNOG00000016574,ENSMUSG00000061374
ENSG00000151892.16,ENSRNOG00000017438,ENSMUSG00000025089
ENSG00000200816.1,ENSRNOG00000054091,ENSMUSG00000064853
ENSG00000169877.10,ENSRNOG00000020165,ENSMUSG00000121605
ENSG00000204444.11,ENSRNOG00000000850,ENSMUSG00000024391
ENSG00000171443.7,ENSRNOG00000016565,ENSMUSG00000051184
ENSG00000135374.11,ENSRNOG00000008282,ENSMUSG00000027186
ENSG00000179922.6,ENSRNOG00000016279,ENSMUSG00000043290
ENSG00000152492.15,ENSRNOG00000001930,ENSMUSG00000038127
ENSG00000213015.9,ENSRNOG00000016274,ENSMUSG00000055633
ENSG00000072506.14,ENSRNOG00000003049,ENSMUSG00000025260
ENSG00000103502.14,ENSRNOG00000024144,ENSMUSG00000030682
ENSG00000204439.4,ENSRNOG00000039658,ENSMUSG00000043311
ENSG00000173581.8,ENSRNOG00000015997,ENSMUSG00000035228
ENSG00000204438.11,ENSRNOG00000000848,ENSMUSG00000092417
ENSG00000189420.9,ENSRNOG00000051836,ENSMUSG00000031374
ENSG00000067840.13,ENSRNOG00000056174,ENSMUSG00000002006
ENSG00000127377.10,ENSRNOG00000009226,ENSMUSG00000038135
ENSG00000114315.4,ENSRNOG00000001720,ENSMUSG00000022528
ENSG00000137807.16,ENSRNOG00000014080,ENSMUSG00000032254
ENSG00000173269.14,ENSRNOG00000051977,ENSMUSG00000041445
ENSG00000175066.16,ENSRNOG00000010942,ENSMUSG00000041440
ENSG00000166046.11,ENSRNOG00000007587,ENSMUSG00000020034
ENSG00000063245.15,ENSRNOG00000015753,ENSMUSG00000035203
ENSG00000173267.14,ENSRNOG00000058006,ENSMUSG00000023064
ENSG00000187260.16,ENSRNOG00000025735,ENSMUSG00000055235
ENSG00000204427.12,ENSRNOG00000056637,ENSMUSG00000007036
ENSG00000099899.16,ENSRNOG00000001885,ENSMUSG00000022721
ENSG00000119715.15,ENSRNOG00000010259,ENSMUSG00000021255
ENSG00000006652.15,ENSRNOG00000050997,ENSMUSG00000001627
ENSG00000185610.6,ENSRNOG00000006885,ENSMUSG00000045608
ENSG00000122376.12,ENSRNOG00000059057,ENSMUSG00000041471
ENSG00000168398.7,ENSRNOG00000047300,ENSMUSG00000021070
ENSG00000136048.14,ENSRNOG00000038916,ENSMUSG00000020057
ENSG00000183837.10,ENSRNOG00000052022,ENSMUSG00000046287
ENSG00000130005.13,ENSRNOG00000024577,ENSMUSG00000020150
ENSG00000174939.11,ENSRNOG00000027213,ENSMUSG00000046378
ENSG00000113790.11,ENSRNOG00000001770,ENSMUSG00000022853
ENSG00000053254.16,ENSRNOG00000004709,ENSMUSG00000033713
ENSG00000139767.10,ENSRNOG00000001141,ENSMUSG00000063919
ENSG00000163959.10,ENSRNOG00000001765,ENSMUSG00000035699
ENSG00000100401.21,ENSRNOG00000031789,ENSMUSG00000022391
ENSG00000247746.5,ENSRNOG00000021434,ENSMUSG00000067215
ENSG00000137947.12,ENSRNOG00000011135,ENSMUSG00000028271
ENSG00000127324.9,ENSRNOG00000004411,ENSMUSG00000034127
ENSG00000157227.14,ENSRNOG00000010947,ENSMUSG00000000957
ENSG00000165929.13,ENSRNOG00000004754,ENSMUSG00000021187
ENSG00000101981.12,ENSRNOG00000003430,ENSMUSG00000031138
ENSG00000117586.11,ENSRNOG00000002968,ENSMUSG00000026700
ENSG00000145191.15,ENSRNOG00000038160,ENSMUSG00000003235
ENSG00000109063.15,ENSRNOG00000046276,ENSMUSG00000020908
ENSG00000162728.5,ENSRNOG00000007645,ENSMUSG00000038026
ENSG00000123384.14,ENSRNOG00000025053,ENSMUSG00000040249
ENSG00000184371.14,ENSRNOG00000018659,ENSMUSG00000014599
ENSG00000175497.17,ENSRNOG00000002595,ENSMUSG00000036815
ENSG00000181016.9,ENSRNOG00000039110,ENSMUSG00000071342
ENSG00000147378.11,ENSRNOG00000066670,ENSMUSG00000053593
ENSG00000100815.12,ENSRNOG00000005292,ENSMUSG00000021188
ENSG00000197177.16,ENSRNOG00000054955,ENSMUSG00000025475
ENSG00000137710.17,ENSRNOG00000012237,ENSMUSG00000032050
ENSG00000164867.11,ENSRNOG00000009348,ENSMUSG00000028978
ENSG00000204424.10,ENSRNOG00000027225,ENSMUSG00000034923
ENSG00000119927.14,ENSRNOG00000015124,ENSMUSG00000024978
ENSG00000133028.12,ENSRNOG00000028699,ENSMUSG00000069844
ENSG00000204421.3,ENSRNOG00000070605,ENSMUSG00000092586
ENSG00000204410.16,ENSRNOG00000000857,ENSMUSG00000007035
ENSG00000071655.18,ENSRNOG00000028956,ENSMUSG00000035478
ENSG00000170222.12,ENSRNOG00000003397,ENSMUSG00000020910
ENSG00000163154.6,ENSRNOG00000021100,ENSMUSG00000013707
ENSG00000187824.9,ENSRNOG00000003367,ENSMUSG00000050270
ENSG00000076716.9,ENSRNOG00000002413,ENSMUSG00000031119
ENSG00000162729.14,ENSRNOG00000007604,ENSMUSG00000038034
ENSG00000184194.6,ENSRNOG00000060137,ENSMUSG00000056679
ENSG00000119913.6,ENSRNOG00000015671,ENSMUSG00000024979
ENSG00000165934.13,ENSRNOG00000005733,ENSMUSG00000041781
ENSG00000184205.14,ENSRNOG00000061782,ENSMUSG00000041096
ENSG00000233670.7,ENSRNOG00000063443,ENSMUSG00000048070
ENSG00000123338.13,ENSRNOG00000036829,ENSMUSG00000022488
ENSG00000188803.15,ENSRNOG00000029012,ENSMUSG00000053930
ENSG00000143158.11,ENSRNOG00000003150,ENSMUSG00000026568
ENSG00000148516.23,ENSRNOG00000017863,ENSMUSG00000024238
ENSG00000115020.17,ENSRNOG00000015158,ENSMUSG00000025949
ENSG00000165280.18,ENSRNOG00000034242,ENSMUSG00000028452
ENSG00000115266.12,ENSRNOG00000033791,ENSMUSG00000020135
ENSG00000051382.9,ENSRNOG00000016384,ENSMUSG00000032462
ENSG00000092203.15,ENSRNOG00000012844,ENSMUSG00000016831
ENSG00000007174.18,ENSRNOG00000004171,ENSMUSG00000056752
ENSG00000128833.13,ENSRNOG00000008356,ENSMUSG00000033590
ENSG00000000460.17,ENSRNOG00000059276,ENSMUSG00000041406
ENSG00000213199.8,ENSRNOG00000008380,ENSMUSG00000038276
ENSG00000165970.12,ENSRNOG00000031662,ENSMUSG00000039728
ENSG00000074071.15,ENSRNOG00000015479,ENSMUSG00000038880
ENSG00000182870.13,ENSRNOG00000037476,ENSMUSG00000033316
ENSG00000095906.17,ENSRNOG00000015090,ENSMUSG00000039183
ENSG00000165819.12,ENSRNOG00000013111,ENSMUSG00000022160
ENSG00000013275.8,ENSRNOG00000018994,ENSMUSG00000030603
ENSG00000008988.11,ENSRNOG00000071148,ENSMUSG00000028234
ENSG00000169499.15,ENSRNOG00000066109,ENSMUSG00000031557
ENSG00000130640.15,ENSRNOG00000018137,ENSMUSG00000025474
ENSG00000165821.12,ENSRNOG00000013287,ENSMUSG00000049532
ENSG00000149403.13,ENSRNOG00000030910,ENSMUSG00000032017
ENSG00000135862.6,ENSRNOG00000002680,ENSMUSG00000026478
ENSG00000144736.14,ENSRNOG00000005433,ENSMUSG00000035378
ENSG00000120800.5,ENSRNOG00000005823,ENSMUSG00000004356
ENSG00000174453.10,ENSRNOG00000027400,ENSMUSG00000045648
ENSG00000164885.13,ENSRNOG00000008017,ENSMUSG00000028969
ENSG00000100483.14,ENSRNOG00000065305,ENSMUSG00000049882
ENSG00000115109.14,ENSRNOG00000002538,ENSMUSG00000026383
ENSG00000100485.12,ENSRNOG00000004826,ENSMUSG00000034801
ENSG00000169495.5,ENSRNOG00000061160,ENSMUSG00000037406
ENSG00000161217.12,ENSRNOG00000001762,ENSMUSG00000005615
ENSG00000169490.17,ENSRNOG00000016559,ENSMUSG00000031556
ENSG00000099769.6,ENSRNOG00000015061,ENSMUSG00000046070
ENSG00000023041.12,ENSRNOG00000036576,ENSMUSG00000024982
ENSG00000131871.15,ENSRNOG00000012576,ENSMUSG00000075701
ENSG00000139292.13,ENSRNOG00000004221,ENSMUSG00000020140
ENSG00000063854.13,ENSRNOG00000014743,ENSMUSG00000024158
ENSG00000197140.15,ENSRNOG00000025728,ENSMUSG00000037437
ENSG00000164897.14,ENSRNOG00000013383,ENSMUSG00000028958
ENSG00000143318.13,ENSRNOG00000006930,ENSMUSG00000007122
ENSG00000267710.9,ENSRNOG00000064702,ENSMUSG00000053367
ENSG00000146926.11,ENSRNOG00000024885,ENSMUSG00000038204
ENSG00000149179.14,ENSRNOG00000014798,ENSMUSG00000040591
ENSG00000143621.17,ENSRNOG00000014154,ENSMUSG00000001016
ENSG00000278685.4,ENSRNOG00000011092,ENSMUSG00000038199
ENSG00000198440.9,ENSRNOG00000034184,ENSMUSG00000030443
ENSG00000033050.9,ENSRNOG00000010609,ENSMUSG00000028953
ENSG00000234438.5,ENSRNOG00000014383,ENSMUSG00000054978
ENSG00000170231.16,ENSRNOG00000003902,ENSMUSG00000020405
ENSG00000131873.7,ENSRNOG00000012698,ENSMUSG00000032640
ENSG00000252743.1,ENSRNOG00000061629,ENSMUSG00000119381
ENSG00000087299.12,ENSRNOG00000004857,ENSMUSG00000020988
ENSG00000148730.7,ENSRNOG00000055391,ENSMUSG00000020091
ENSG00000204396.11,ENSRNOG00000000860,ENSMUSG00000007030
ENSG00000156574.10,ENSRNOG00000000556,ENSMUSG00000037171
ENSG00000080573.7,ENSRNOG00000020525,ENSMUSG00000004098
ENSG00000152422.16,ENSRNOG00000029966,ENSMUSG00000021615
ENSG00000184277.13,ENSRNOG00000011290,ENSMUSG00000078681
ENSG00000108001.16,ENSRNOG00000016102,ENSMUSG00000010476
ENSG00000186001.14,ENSRNOG00000001774,ENSMUSG00000022801
ENSG00000128294.16,ENSRNOG00000000664,ENSMUSG00000029344
ENSG00000143156.14,ENSRNOG00000002898,ENSMUSG00000026575
ENSG00000065559.15,ENSRNOG00000003834,ENSMUSG00000033352
ENSG00000213722.10,ENSRNOG00000000842,ENSMUSG00000007039
ENSG00000122557.11,ENSRNOG00000029995,ENSMUSG00000008429
ENSG00000100490.10,ENSRNOG00000038720,ENSMUSG00000020990
ENSG00000145494.12,ENSRNOG00000062531,ENSMUSG00000021606
ENSG00000132911.5,ENSRNOG00000014081,ENSMUSG00000037393
ENSG00000069018.19,ENSRNOG00000012727,ENSMUSG00000021541
ENSG00000237489.5,ENSRNOG00000050554,ENSMUSG00000040139
ENSG00000168263.9,ENSRNOG00000012566,ENSMUSG00000047298
ENSG00000108010.12,ENSRNOG00000016227,ENSMUSG00000031068
ENSG00000162040.7,ENSRNOG00000014672,ENSMUSG00000039628
ENSG00000103043.15,ENSRNOG00000017219,ENSMUSG00000010936
ENSG00000147852.17,ENSRNOG00000027491,ENSMUSG00000024924
ENSG00000136021.19,ENSRNOG00000024955,ENSMUSG00000069539
ENSG00000092200.13,ENSRNOG00000011809,ENSMUSG00000057132
ENSG00000185418.16,ENSRNOG00000024460,ENSMUSG00000030515
ENSG00000187257.16,ENSRNOG00000013431,ENSMUSG00000039968
ENSG00000136732.16,ENSRNOG00000029939,ENSMUSG00000090523
ENSG00000198771.11,ENSRNOG00000003283,ENSMUSG00000040723
ENSG00000006744.19,ENSRNOG00000003424,ENSMUSG00000020549
ENSG00000197142.11,ENSRNOG00000016265,ENSMUSG00000024981
ENSG00000080511.5,ENSRNOG00000025767,ENSMUSG00000053773
ENSG00000024048.11,ENSRNOG00000015813,ENSMUSG00000023977
ENSG00000147601.15,ENSRNOG00000007291,ENSMUSG00000025925
ENSG00000158077.5,ENSRNOG00000023847,ENSMUSG00000016626
ENSG00000130813.18,ENSRNOG00000020580,ENSMUSG00000038884
ENSG00000213064.10,ENSRNOG00000003038,ENSMUSG00000040848
ENSG00000135211.6,ENSRNOG00000013510,ENSMUSG00000045435
ENSG00000137563.13,ENSRNOG00000007351,ENSMUSG00000073987
ENSG00000167771.6,ENSRNOG00000060849,ENSMUSG00000024968
ENSG00000112619.8,ENSRNOG00000068377,ENSMUSG00000023978
ENSG00000006625.18,ENSRNOG00000034084,ENSMUSG00000002797
ENSG00000099960.13,ENSRNOG00000001874,ENSMUSG00000022756
ENSG00000124659.7,ENSRNOG00000048291,ENSMUSG00000036430
ENSG00000176988.9,ENSRNOG00000053397,ENSMUSG00000062170
ENSG00000104218.16,ENSRNOG00000021718,ENSMUSG00000056763
ENSG00000143179.16,ENSRNOG00000003917,ENSMUSG00000026558
ENSG00000112357.14,ENSRNOG00000012322,ENSMUSG00000020003
ENSG00000148341.18,ENSRNOG00000017295,ENSMUSG00000026860
ENSG00000110583.13,ENSRNOG00000021179,ENSMUSG00000024764
ENSG00000157625.16,ENSRNOG00000003643,ENSMUSG00000035476
ENSG00000115221.12,ENSRNOG00000008346,ENSMUSG00000026971
ENSG00000140479.18,ENSRNOG00000011526,ENSMUSG00000030513
ENSG00000106113.19,ENSRNOG00000011145,ENSMUSG00000003476
ENSG00000174013.8,ENSRNOG00000067589,ENSMUSG00000035764
ENSG00000182747.5,ENSRNOG00000012311,ENSMUSG00000050473
ENSG00000130810.20,ENSRNOG00000020608,ENSMUSG00000004100
ENSG00000143315.8,ENSRNOG00000007735,ENSMUSG00000050229
ENSG00000111452.13,ENSRNOG00000023536,ENSMUSG00000044017
ENSG00000133983.16,ENSRNOG00000047115,ENSMUSG00000091803
ENSG00000133315.12,ENSRNOG00000021174,ENSMUSG00000036278
ENSG00000143190.23,ENSRNOG00000003581,ENSMUSG00000026565
ENSG00000204257.15,ENSRNOG00000066773,ENSMUSG00000037649
ENSG00000209645.1,ENSRNOG00000060532,ENSMUSG00000077702
ENSG00000238531.1,ENSRNOG00000055949,ENSMUSG00000089571
ENSG00000184634.17,ENSRNOG00000003848,ENSMUSG00000079487
ENSG00000130811.12,ENSRNOG00000020619,ENSMUSG00000070319
ENSG00000163872.16,ENSRNOG00000023107,ENSMUSG00000041215
ENSG00000180992.7,ENSRNOG00000019734,ENSMUSG00000023939
ENSG00000222640.1,ENSRNOG00000055497,ENSMUSG00000064764
ENSG00000213463.5,ENSRNOG00000006399,ENSMUSG00000090935
ENSG00000168439.17,ENSRNOG00000021164,ENSMUSG00000024966
ENSG00000165731.21,ENSRNOG00000014751,ENSMUSG00000030110
ENSG00000137216.19,ENSRNOG00000019743,ENSMUSG00000036026
ENSG00000139985.8,ENSRNOG00000047682,ENSMUSG00000008438
ENSG00000166676.17,ENSRNOG00000025545,ENSMUSG00000050908
ENSG00000133997.12,ENSRNOG00000006976,ENSMUSG00000002679
ENSG00000215218.4,ENSRNOG00000034075,ENSMUSG00000052981
ENSG00000106105.15,ENSRNOG00000011052,ENSMUSG00000029777
ENSG00000037474.15,ENSRNOG00000017254,ENSMUSG00000021595
ENSG00000167130.18,ENSRNOG00000017663,ENSMUSG00000026856
ENSG00000102081.16,ENSRNOG00000057464,ENSMUSG00000000838
ENSG00000083168.11,ENSRNOG00000025174,ENSMUSG00000031540
ENSG00000168434.13,ENSRNOG00000060008,ENSMUSG00000034951
ENSG00000267534.4,ENSRNOG00000020653,ENSMUSG00000043895
ENSG00000137225.13,ENSRNOG00000026025,ENSMUSG00000058626
ENSG00000105364.14,ENSRNOG00000020659,ENSMUSG00000003299
ENSG00000128218.8,ENSRNOG00000065441,ENSMUSG00000000903
ENSG00000169314.15,ENSRNOG00000028386,ENSMUSG00000050157
ENSG00000160447.7,ENSRNOG00000025892,ENSMUSG00000026785
ENSG00000182944.18,ENSRNOG00000009437,ENSMUSG00000009079
ENSG00000103365.15,ENSRNOG00000018599,ENSMUSG00000030872
ENSG00000184209.15,ENSRNOG00000001060,ENSMUSG00000029402
ENSG00000171453.20,ENSRNOG00000019079,ENSMUSG00000067148
ENSG00000198915.12,ENSRNOG00000031671,ENSMUSG00000030134
ENSG00000153976.3,ENSRNOG00000024591,ENSMUSG00000047759
ENSG00000133985.3,ENSRNOG00000007254,ENSMUSG00000042734
ENSG00000161267.12,ENSRNOG00000001736,ENSMUSG00000046598
ENSG00000168530.16,ENSRNOG00000013262,ENSMUSG00000061816
ENSG00000006695.12,ENSRNOG00000024972,ENSMUSG00000042148
ENSG00000130592.17,ENSRNOG00000020300,ENSMUSG00000018819
ENSG00000006451.8,ENSRNOG00000013454,ENSMUSG00000008859
ENSG00000112941.14,ENSRNOG00000017613,ENSMUSG00000034575
ENSG00000006432.16,ENSRNOG00000007271,ENSMUSG00000042724
ENSG00000160446.19,ENSRNOG00000015791,ENSMUSG00000015335
ENSG00000153107.13,ENSRNOG00000016965,ENSMUSG00000014355
ENSG00000160445.11,ENSRNOG00000025832,ENSMUSG00000039686
ENSG00000207656.1,ENSRNOG00000036271,ENSMUSG00000070107
